keyword,genres
"[""college-student"", ""betrayal"", ""gangster"", ""kidnapping"", ""ransom""]","[""Crime"", ""Thriller""]"
"[""artist"", ""drilling"", ""power-tool"", ""alienation"", ""family-history"", ""hallucination"", ""homelessness"", ""killing"", ""killing-spree"", ""multiple-murder"", ""paranoia"", ""punk-rock"", ""rampage"", ""revenge"", ""slasher"", ""urban"", ""vision [mystical]""]","[""Horror""]"
"[""necrophilia"", ""murder"", ""sexual-dysfunction"", ""corpse"", ""devotion [dedication]"", ""fiancee"", ""perversion"", ""rampage"", ""taxidermy"", ""widow/widower"", ""housekeeper"", ""love"", ""love-triangle"", ""twins"", ""cannibal"", ""premature-burial""]","[""Horror"", ""Thriller""]"
"[""mansion"", ""woman"", ""elevator"", ""prostitute/prostitution"", ""stranded"", ""trapped"", ""violence"", ""widow/widower"", ""criminal"", ""maniac"", ""robbery"", ""drunk"", ""vandal""]","[""Thriller""]"
"[""car"", ""go-go-dancer"", ""hot-rod"", ""kidnapping"", ""lust"", ""racer"", ""racing"", ""robbery"", ""sex""]","[""Action""]"
"[""betrayal"", ""escape"", ""false-conviction"", ""human-spirit"", ""island"", ""French [nationality]"", ""counterfeit""]","[""Drama""]"
"[""capital-punishment"", ""film"", ""murder"", ""robbery"", ""prison""]","[""Crime""]"
"[""prison"", ""prison-riot"", ""inmate"", ""negotiation"", ""warden"", ""human-rights"", ""takeover""]","[""Drama""]"
"[""convict"", ""friendship"", ""loyalty"", ""prison"", ""show"", ""show-business"", ""singer""]","[""Musical""]"
"[""activism"", ""escapism"", ""Marxism"", ""movie-buff"", ""political-prisoner"", ""prison-escape"", ""rebel"", ""window-dresser""]","[""Drama""]"
"[""against-the-system"", ""atrocity"", ""conviction"", ""gangster"", ""manslaughter"", ""maximum-security"", ""penal-system"", ""prison"", ""prison-guard"", ""professor""]","[""Drama""]"
"[""father"", ""prison"", ""son""]","[""Drama""]"
"[""unjust-imprisonment"", ""false-conviction"", ""frame-up"", ""gangster"", ""murder"", ""prison"", ""reporter""]","[""Crime"", ""Drama""]"
"[""prison"", ""prison-reform"", ""prison-warden"", ""undercover"", ""corruption"", ""brutality"", ""inmate"", ""inhumanity""]","[""Drama""]"
"[""bribery"", ""gang-rape"", ""justice"", ""Peace-Corps"", ""prison-warden""]","[""Drama""]"
"[""Arab"", ""brutality"", ""network"", ""parole"", ""prison"", ""syndicate"", ""thug"", ""vulnerability""]","[""Drama""]"
"[""abuse"", ""corruption"", ""cruelty"", ""operation"", ""political-exile"", ""prison-escape"", ""prison-guard"", ""sadist"", ""suicide"", ""wheelchair""]","[""Drama""]"
"[""bad-guy-turns-good"", ""enemy"", ""friendship"", ""honor [recognition]"", ""lawyer"", ""no-honor-among-thieves"", ""parole"", ""prison"", ""promise"", ""reform [improve]"", ""sweetheart"", ""warden""]","[""Drama""]"
"[""achievement"", ""atrocity"", ""birds"", ""convict"", ""human-rights"", ""love"", ""prison"", ""reform [improve]"", ""romance"", ""warden""]","[""Drama""]"
"[""hunger-strike"", ""IRA (Irish Republican Army)"", ""prison""]","[""Drama""]"
"[""doctor/nurse"", ""politics"", ""arrest"", ""assassination"", ""child"", ""conspiracy"", ""convict"", ""cruelty"", ""danger"", ""death"", ""epidemic"", ""evidence"", ""fever"", ""fugitive"", ""gentleman"", ""government"", ""history"", ""husband"", ""imprisonment"", ""injustice"", ""innocence"", ""island"", ""killing"", ""life"", ""life-sentence"", ""lynching"", ""pardon"", ""penal-colony"", ""President"", ""prison"", ""release"", ""salvation"", ""security-guard"", ""sentence [penal system]"", ""sergeant"", ""Southerner"", ""suffering"", ""survivor"", ""sympathy"", ""torment"", ""victim"", ""wife"", ""wound [injury]""]","[""Drama""]"
"[""capital-punishment"", ""death-penalty"", ""execution"", ""lawyer"", ""prison"", ""death"", ""death-row"", ""rowing""]","[""Drama""]"
"[""prison-guard"", ""criminal"", ""death-row"", ""electric-chair"", ""healing"", ""warden"", ""mouse [animal]"", ""cure"", ""killer""]","[""Drama"", ""Fantasy""]"
"[""cattlemen"", ""cowboy"", ""bar [pub]"", ""cattle"", ""friendship"", ""gold-rush"", ""herd [group]"", ""murder"", ""revenge"", ""sheriff"", ""town"", ""corruption"", ""evil"", ""robbery""]","[""Western""]"
"[""arrest"", ""bad-guy-turns-good"", ""deception"", ""deputy"", ""gold-rush"", ""rescue"", ""sheriff"", ""shoot-out""]","[""Comedy"", ""Western""]"
"[""abandonment"", ""family"", ""frontier"", ""frontiersman"", ""immigrant"", ""land-rush"", ""marriage"", ""survivor""]","[""Western""]"
"[""land-rush"", ""frontier"", ""land-rights"", ""morals"", ""newspaper"", ""wife"", ""abandonment"", ""hard-labor"", ""husband"", ""marital-problems""]","[""Western""]"
"[""harassment"", ""biker"", ""claim-jumpers"", ""gangster"", ""helicopter"", ""rescue"", ""terrorism""]","[""Action"", ""Adventure""]"
"[""avalanche"", ""gold"", ""gold-mine"", ""journey"", ""prospector"", ""gold-rush""]","[""History""]"
"[""construction"", ""farm"", ""inspector"", ""small-town"", ""veteran [military]""]","[""Drama""]"
"[""business"", ""desert"", ""endorsement"", ""preaching"", ""prostitute/prostitution"", ""survivor"", ""water-rights"", ""abandonment"", ""friendship"", ""wilderness"", ""deception"", ""frontier"", ""revenge""]","[""Western""]"
"[""daughter"", ""prospector"", ""wealth"", ""gold-mine"", ""Mafia"", ""island"", ""casino"", ""depression"", ""paranoia""]","[""Drama""]"
"[""water-rights"", ""feud"", ""foreman"", ""kidnapping"", ""ranch"", ""rival"", ""sea-captain"", ""family-feud"", ""family-tragedy"", ""rescue""]","[""Western""]"
"[""pipeline"", ""prospector"", ""construction"", ""drilling"", ""elephant"", ""love"", ""oil"", ""project [plan]"", ""railroad"", ""refinery"", ""boomtown"", ""carnival"", ""daughter"", ""Eastern-US"", ""land"", ""land-scheme"", ""medicine-show"", ""townspeople""]","[""Musical"", ""Western""]"
"[""oil""]","[""Drama""]"
"[""land-scheme"", ""land-war"", ""racism"", ""cousin"", ""family"", ""land"", ""landing [plane]"", ""lawyer"", ""selling"", ""son""]","[""Drama""]"
"[""shoes"", ""cabin"", ""snow"", ""snowbound"", ""cliff"", ""gold"", ""starvation"", ""prospector"", ""bear"", ""dance-hall-girl"", ""fortune-hunter"", ""love"", ""romance"", ""treasure""]","[""Comedy""]"
"[""orphan"", ""protection"", ""generosity"", ""land"", ""land-rush"", ""outlaw [Western]"", ""west"", ""family"", ""girl"", ""man"", ""settler"", ""youth"", ""father"", ""bachelor""]","[""Western""]"
"[""gold"", ""fight"", ""mine"", ""commissioner"", ""corruption"", ""revenge"", ""uprising"", ""con/scam"", ""love-triangle"", ""partner"", ""scheme"", ""villain"", ""conflict"", ""escape"", ""romance""]","[""Adventure""]"
"[""animal"", ""competition"", ""conflict"", ""dog"", ""friendship"", ""gold"", ""rival"", ""survivor"", ""wild [undomesticated]"", ""wilderness""]","[""Adventure"", ""Children's/Family"", ""Drama""]"
"[""explosion"", ""family"", ""hometown"", ""land-rights""]","[""Drama""]"
"[""gunfighter"", ""gypsy"", ""investigation"", ""killing"", ""lawman"", ""murder"", ""outlaw [Western]"", ""ranch"", ""rescue"", ""robbery""]","[""Western""]"
"[""competition"", ""feud"", ""frontier"", ""landowner"", ""land-scheme"", ""oil-company"", ""ranch"", ""veteran [military]""]","[""Western""]"
"[""flood"", ""killing"", ""rainstorm"", ""stranded"", ""silence""]","[""Drama""]"
"[""landowner"", ""land-rights"", ""land-scheme"", ""minister"", ""murder"", ""newlywed"", ""preacher"", ""sheriff"", ""Wild-West""]","[""Western""]"
"[""adolescence"", ""daughter"", ""depression"", ""family"", ""repression"", ""sexual-awakening"", ""suburbs"", ""suicide""]","[""Drama""]"
"[""brother"", ""competition"", ""family"", ""father"", ""mixed-martial-arts""]","[""Action"", ""Drama""]"
"[""battle-of-wills"", ""brother"", ""feud"", ""party"", ""sibling"", ""talent-show"", ""middle-school"", ""pre-teen""]","[""Children's/Family""]"
"[""heir"", ""battle [war]"", ""betrayal"", ""conflict"", ""empire"", ""family"", ""greed"", ""honor [recognition]"", ""Japanese [nationality]"", ""medieval"", ""power-struggle"", ""son"", ""warlord""]","[""Epic""]"
"[""Black [race]"", ""childhood"", ""courtroom"", ""father"", ""lawyer"", ""racial-tension"", ""racism"", ""rape"", ""small-town"", ""Southerner"", ""trial [courtroom]""]","[""Drama""]"
"[""false-accusation"", ""molestation"", ""childhood"", ""lies"", ""sister"", ""fountain""]","[""Romance""]"
"[""adolescence"", ""boy"", ""family"", ""juvenile"", ""life""]","[""Drama""]"
"[""family-strife"", ""inheritance"", ""lust"", ""mental-illness"", ""physical-abuse"", ""rape"", ""sister""]","[""Drama""]"
"[""doctor"", ""drifter"", ""fanatic"", ""girl"", ""gold"", ""gold-mine"", ""hanging"", ""lynching"", ""lynch-mob"", ""rescue"", ""small-town"", ""Swiss  [nationality]"", ""villain"", ""blindness [physical]"", ""false-accusation"", ""murder"", ""robbery""]","[""Drama"", ""Western""]"
"[""convict"", ""prison"", ""cellmate"", ""family"", ""imprisonment"", ""manslaughter"", ""prison-guard""]","[""Thriller""]"
"[""homicidal-maniac"", ""slasher"", ""killing-spree"", ""mask [disguise]"", ""multiple-murder"", ""teenagers"", ""investigation"", ""reporter""]","[""Horror"", ""Comedy""]"
"[""renaissance"", ""artist"", ""mistress"", ""modeling"", ""murder"", ""prostitute/prostitution"", ""slavery""]","[""Drama""]"
"[""on-the-road"", ""behind-the-scenes"", ""Canada"", ""comedian"", ""comedy-troupe"", ""reunion""]","[""Comedy"", ""Theater""]"
"[""British"", ""criminal"", ""daughter"", ""missing-person"", ""record-producer"", ""revenge""]","[""Crime""]"
"[""revolution"", ""civil-war"", ""doctor"", ""love-triangle"", ""exile"", ""extramarital-affair"", ""poetry"", ""Russian [nationality]"", ""separation""]","[""Epic"", ""Romance""]"
"[""zombie"", ""mall"", ""undead"", ""department-store"", ""escape"", ""flesh-eating"", ""humanity"", ""motorcycle-gang"", ""National-Guard"", ""shopping"", ""shopping-spree"", ""trapped"", ""army"", ""helicopter"", ""cannibal""]","[""Horror""]"
"[""gossip"", ""interference [obstruction]"", ""love-affair"", ""manipulation"", ""playboy""]","[""Drama""]"
"[""high-school"", ""self-discovery"", ""teenagers"", ""birthday"", ""brother"", ""coming-of-age"", ""family-strife"", ""nerd"", ""crush"", ""exchange-student"", ""boy"", ""girl"", ""grandparent"", ""marriage""]","[""Comedy""]"
"[""blizzard"", ""hitchhiker"", ""widow/widower""]","[""Comedy""]"
"[""reporter"", ""socialite"", ""love"", ""wedding"", ""ex-husband"", ""complications"", ""romance""]","[""Comedy"", ""Romance""]"
"[""bus-depot"", ""cowboy"", ""showgirl"", ""rodeo"", ""kidnapping"", ""love"", ""marriage""]","[""Comedy"", ""Romance""]"
"[""drinking-buddy"", ""road-trip"", ""winery"", ""actor"", ""ex-wife"", ""wine"", ""writer"", ""deception"", ""alcoholism"", ""depression"", ""engagement""]","[""Comedy"", ""Drama""]"
"[""businessperson"", ""hairdresser"", ""wedding"", ""widow/widower""]","[""Drama""]"
"[""football"", ""man"", ""coming-of-age"", ""diner"", ""friendship"", ""gambling"", ""marriage"", ""maturity"", ""prank"", ""slice-of-life"", ""sports"", ""teenagers""]","[""Comedy"", ""Drama""]"
"[""barn"", ""bride"", ""brother"", ""kidnapping"", ""ranch"", ""slob"", ""women""]","[""Musical""]"
"[""bachelorette"", ""marriage-arranged"", ""engagement"", ""marriage"", ""courtship"", ""English [nationality]"", ""family"", ""love"", ""matchmaker"", ""relationship"", ""suitor"", ""disapproval"", ""morals"", ""parent"", ""sibling"", ""sister""]","[""Comedy""]"
"[""fiancee"", ""sister"", ""high-society"", ""love"", ""marriage"", ""wedding"", ""independence"", ""wealth"", ""alcoholism""]","[""Comedy"", ""Romance""]"
"[""Americana"", ""carnival"", ""disappointment"", ""family"", ""family-vacation"", ""moving"", ""musical [play]"", ""nostalgia"", ""party"", ""romance"", ""sister"", ""slice-of-life"", ""songwriter"", ""tension"", ""transfer""]","[""Musical""]"
"[""brotherhood"", ""con-artist"", ""family"", ""opportunity"", ""party"", ""relationship"", ""scheme"", ""wedding""]","[""Comedy""]"
"[""apartment"", ""homosexual"", ""job-loss"", ""marriage"", ""neighbor"", ""prejudice"", ""separation"", ""teacher""]","[""Drama""]"
"[""friendship"", ""police-officer"", ""bridesmaid"", ""wedding-plans""]","[""Comedy""]"
"[""wedding"", ""extramarital-affair"", ""marriage"", ""sexual-frustration"", ""television"", ""couple"", ""family""]","[""Comedy""]"
"[""military-base"", ""attack"", ""extramarital-affair"", ""friendship"", ""Hawaii"", ""war"", ""Japanese [nationality]""]","[""War""]"
"[""war"", ""anti-war"", ""atrocity"", ""death"", ""friendship"", ""German [nationality]"", ""mud"", ""patriotism"", ""soldier""]","[""War""]"
"[""suicide-mission"", ""group"", ""machismo"", ""major"", ""training"", ""war"", ""Nazi""]","[""War""]"
"[""hostage"", ""lawyer"", ""negotiation"", ""Soviet"", ""trading"", ""world-war""]","[""Drama"", ""Historical"", ""Film"", ""Thriller""]"
"[""jungle"", ""secret-mission"", ""assassination"", ""colonel"", ""craziness"", ""cult"", ""dictator"", ""gunboat"", ""officer"", ""paranoia"", ""renegade"", ""Vietnam"", ""war""]","[""War""]"
"[""friendship"", ""escort"", ""last-fling"", ""military"", ""Navy"", ""on-the-road"", ""prison"", ""robbery"", ""sailor"", ""sentence [penal system]""]","[""Comedy"", ""Drama""]"
"[""battlefield"", ""camaraderie"", ""outpost"", ""platoon"", ""Taliban"", ""trenches""]","[""Culture"", ""&"", ""Society""]"
"[""army"", ""platoon"", ""sergeant"", ""student"", ""Vietnam"", ""war""]","[""War""]"
"[""submarine"", ""captain [military]"", ""German [nationality]"", ""commander"", ""sea-battle"", ""war""]","[""War""]"
"[""secret-mission"", ""assassination"", ""colonel"", ""jungle"", ""river"", ""war"", ""helicopter""]","[""War""]"
"[""cross-cultural-relations"", ""army"", ""forbidden-love"", ""Japan"", ""bigotry"", ""love"", ""marriage"", ""officer"", ""policy"", ""war""]","[""Drama"", ""Romance""]"
"[""art"", ""coming-of-age"", ""family"", ""teacher"", ""village"", ""boxing"", ""new-kid-in-town""]","[""Comedy"", ""Drama""]"
"[""hero"", ""sergeant"", ""army"", ""conscientious-objector"", ""war"", ""military-draft"", ""religion""]","[""War""]"
"[""coming-of-age"", ""cross-cultural-relations"", ""boarding-school"", ""first-love"", ""love"", ""boy"", ""teenagers"", ""self-discovery"", ""Australia"", ""boxing"", ""diplomat""]","[""Comedy"", ""Drama"", ""Romance""]"
"[""alter-ego"", ""teenagers""]","[""Comedy""]"
"[""adolescence"", ""alcohol"", ""apartment"", ""girl"", ""mother"", ""rebel"", ""single-parent"", ""sister""]","[""Drama""]"
"[""grandmother"", ""Summer"", ""teenagers"", ""unruly""]","[""Comedy"", ""Drama""]"
"[""coming-of-age"", ""crossroads"", ""infatuation"", ""uncertainty"", ""dysfunctional"", ""experiment"", ""friendship"", ""graduation"", ""culture [social culture]"", ""obsession""]","[""Comedy"", ""Drama""]"
"[""competition"", ""debate"", ""forensics [debate]"", ""high-school"", ""stutterer""]","[""Comedy"", ""Drama""]"
"[""gymnastics"", ""academy"", ""coach"", ""headstrong"", ""punishment"", ""rival"", ""teammate""]","[""Comedy""]"
"[""athlete"", ""jealousy"", ""love-triangle"", ""teammate"", ""teenagers"", ""violence""]","[""Drama""]"
"[""adolescence"", ""coming-of-age"", ""cross-cultural-relations"", ""forbidden-love"", ""high-school"", ""intelligence [knowledge]"", ""life-choices"", ""naivete"", ""romance"", ""student"", ""teenagers""]","[""Comedy"", ""Drama""]"
"[""against-the-system"", ""poet"", ""teacher"", ""boys'-school"", ""charisma"", ""coming-of-age"", ""education"", ""friendship"", ""generation-gap"", ""one-against-odds"", ""school"", ""student"", ""suicide"", ""suicide-attempt"", ""teenagers""]","[""Drama""]"
"[""teenagers"", ""high-school"", ""adolescence"", ""graduation"", ""athlete"", ""nerd"", ""clique""]","[""Culture"", ""&"", ""Society""]"
"[""embezzlement"", ""father"", ""romance"", ""teenagers"", ""committed-relationship"", ""daughter"", ""coming-of-age"", ""family"", ""forbidden-love"", ""friendship"", ""graduation"", ""heartbreak"", ""lovemaking"", ""underachiever"", ""nursing-home"", ""sister"", ""jukebox"", ""kickboxer""]","[""Comedy"", ""Drama"", ""Romance""]"
"[""church"", ""midwestern"", ""rurality"", ""small-town"", ""teenagers""]","[""Drama"", ""Musical""]"
"[""class-consciousness"", ""crush"", ""friendship"", ""prom"", ""record-store"", ""teenagers"", ""father"", ""high-school"", ""preppie""]","[""Comedy"", ""Drama""]"
"[""family"", ""fortune [wealth]"", ""marriage-of-convenience"", ""decline""]","[""Drama""]"
"[""clothes"", ""insult"", ""love"", ""prince"", ""wit"", ""dignity"", ""royalty""]","[""Drama""]"
"[""socialite"", ""mob-boss"", ""prostitute/prostitution""]","[""Drama""]"
"[""""]","[""Drama""]"
"[""actor"", ""female-impersonator"", ""gender-roles"", ""theater-troupe""]","[""Comedy"", ""Drama"", ""Romance""]"
"[""castle"", ""circus-performer"", ""clown"", ""old-flame"", ""stock-market-crash"", ""traveling-show"", ""tycoon""]","[""Comedy""]"
"[""con/scam"", ""broker"", ""business"", ""homelessness"", ""rags-to-riches"", ""revenge"", ""role-switching"", ""street-gang"", ""prostitute/prostitution""]","[""Comedy""]"
"[""gambling"", ""addiction"", ""wife"", ""husband"", ""poverty"", ""rescue""]","[""Drama""]"
"[""amnesia"", ""carpenter"", ""husband"", ""impersonation"", ""deception"", ""masquerade"", ""child"", ""yacht""]","[""Comedy""]"
"[""business"", ""chauffeur"", ""fortune [wealth]"", ""honor [recognition]"", ""inheritance"", ""millionaire"", ""rags-to-riches"", ""redemption"", ""riches-to-rags"", ""wager""]","[""Comedy""]"
"[""black-magic"", ""engagement"", ""karma"", ""monk"", ""servant"", ""slavery""]","[""Drama"", ""Fantasy""]"
"[""childhood-adventures"", ""daughter"", ""downward-mobility"", ""family-member"", ""father"", ""officer"", ""poverty"", ""riches-to-rags"", ""school"", ""search"", ""servant""]","[""Drama""]"
"[""nun"", ""starting-over"", ""spirituality"", ""faith"", ""fidelity"", ""widow/widower"", ""executive""]","[""Drama""]"
