"[""boss [employer]"", ""boyfriend"", ""break-up [romantic]"", ""dissatisfaction"", ""girlfriend"", ""lecher"", ""revenge"", ""uncertainty""]","""Looking For Love"""," ""Single Life"""," ""Twentysomething Life""",,,,,,,,,,,
"[""drag-racing"", ""lifestyle"", ""love-triangle"", ""racing"", ""street-gang"", ""street-racing"", ""subculture"", ""urban""]","""Car Racing"""," ""Star-Crossed Lovers"""," ""Street Gangs""",,,,,,,,,,,
"[""street-racing""]","""Car Racing""",,,,,,,,,,,,,
"[""car"", ""auto-racing"", ""champion"", ""love"", ""racing"", ""rival"", ""romance"", ""sports""]","""Car Racing""",,,,,,,,,,,,,
"[""car"", ""auto-racing"", ""bar [pub]"", ""con/scam"", ""conflict"", ""duel"", ""food-fight"", ""ice-floe"", ""love"", ""mechanic"", ""on-the-road"", ""polar-bear"", ""racing"", ""rival"", ""romance"", ""sports""]","""Car Racing""",,,,,,,,,,,,,
"[""race-car"", ""race-car driver"", ""widow/widower"", ""accident""]","""Car Racing""",,,,,,,,,,,,,
"[""auto-racing"", ""driver""]","""Car Racing""",,,,,,,,,,,,,
"[""concentration-camp"", ""POW (Prisoner of War)"", ""captive"", ""escape"", ""execution"", ""freedom"", ""imprisonment"", ""Nazism"", ""resistance"", ""war"", ""emotion"", ""fighter"", ""France"", ""resistance-fighters""]","""Escape From Prison""",,,,,,,,,,,,,
"[""family"", ""going-straight"", ""desert"", ""infertility"", ""kidnapping"", ""love"", ""toddlers"", ""captive"", ""captor"", ""con/scam"", ""ex-convict"", ""missing-person"", ""police"", ""prison-escape"", ""quintuplet"", ""marriage"", ""trailer-park""]","""Unlikely Criminals"""," ""Kidnapping"""," ""Mercenaries"""," ""Parenthood"""," ""Escape From Prison""",,,,,,,,,
"[""assumed-identity"", ""betrayal"", ""frame-up"", ""love-triangle"", ""revenge"", ""treasure"", ""unjust-imprisonment""]","""Escape From Prison"""," ""Miscarriage of Justice"""," ""Out For Revenge""",,,,,,,,,,,
"[""bank-robbery"", ""career"", ""criminal"", ""France"", ""public-enemy""]","""On the Run"""," ""Rise and Fall Stories"""," ""Escape From Prison"""," ""Bank Robbery"""," ""Prostitutes""",,,,,,,,,
"[""chain-gang"", ""engineering"", ""escape"", ""fugitive"", ""prison"", ""veteran [military]""]","""Escape From Prison"""," ""Going Straight"""," ""Home From the War""",,,,,,,,,,,
"[""escaped-convict"", ""hostage"", ""priest"", ""reporter""]","""Hostage Situations"""," ""Escape From Prison""",,,,,,,,,,,,
"[""chase"", ""drowning"", ""ex-convict"", ""rescue"", ""captive"", ""damsel-in-distress"", ""escape"", ""mistaken-identity"", ""prison""]","""Unlikely Heroes"""," ""Escape From Prison""",,,,,,,,,,,,
"[""gangster"", ""bank-robbery"", ""betrayal"", ""girlfriend"", ""mastermind"", ""partner"", ""prison-escape"", ""underworld""]","""Rise and Fall Stories"""," ""Escape From Prison""",,,,,,,,,,,,
"[""maximum-security"", ""escape-proof"", ""prison-escape"", ""prison-warden"", ""captive"", ""captor"", ""island""]","""Escape From Prison""",,,,,,,,,,,,,
"[""escape"", ""fugitive"", ""Alaska"", ""disaster"", ""railroad"", ""train [locomotive]"", ""survivor"", ""prison"", ""captive"", ""captor"", ""humanity""]","""Escape From Prison"""," ""Hijackings"""," ""Train Rides""",,,,,,,,,,,
"[""boy"", ""escaped-convict"", ""Halloween"", ""hostage"", ""police-chief"", ""criminology""]","""Escape From Prison"""," ""Hostage Situations""",,,,,,,,,,,,
"[""factory"", ""escape"", ""friendship"", ""fugitive"", ""industry"", ""modernization"", ""on-the-road"", ""prison"", ""psychic"", ""rags-to-riches"", ""technology""]","""Escape From Prison"""," ""Rise To Power"""," ""Unrequited Love"""," ""Work Ethics""",,,,,,,,,,
"[""atrocity"", ""captive"", ""captor"", ""escape"", ""parole"", ""prison"", ""reunion"", ""sadist"", ""security-guard"", ""warden""]","""Escape From Prison"""," ""Prison Life""",,,,,,,,,,,,
"[""prison"", ""racism"", ""captive"", ""captor"", ""chain-gang"", ""convict"", ""cross-cultural-relations"", ""escape"", ""freedom"", ""prejudice"", ""prison-escape""]","""Escape From Prison"""," ""Race Relations""",,,,,,,,,,,,
"[""abuse"", ""alcoholism"", ""atrocity"", ""conflict"", ""death"", ""dignity"", ""ghost"", ""mother"", ""prison"", ""prison-guard"", ""shoot-out"", ""survivor""]","""Prison Life"""," ""Escape From Prison""",,,,,,,,,,,,
"[""prison"", ""war"", ""America"", ""brutality"", ""captive"", ""captor"", ""cross-cultural-relations"", ""culture-clash"", ""drug-smuggler"", ""escape"", ""torture"", ""Turkish  [nationality]""]","""Social Injustice"""," ""Culture Clash"""," ""Escape From Prison"""," ""Miscarriage of Justice"""," ""Prison Life""",,,,,,,,,
"[""Great-Depression"", ""escaped-convict"", ""journey"", ""south"", ""treasure"", ""wife"", ""candidate"", ""KKK (Ku Klux Klan)"", ""recording"", ""singer"", ""siren [temptress]""]","""Obsessive Quests"""," ""Escape From Prison""",,,,,,,,,,,,
"[""friendship"", ""grand-prix"", ""spy"", ""race-car"", ""superstar"", ""tow-truck""]","""Americans Abroad"""," ""Car Racing""",,,,,,,,,,,,
"[""Superhero"", ""crimefighting"", ""mask [disguise]"", ""secret-identity"", ""disguise"", ""teacher"", ""bat [animal]"", ""gadgets"", ""cave"", ""tank [vehicle]""]","""Double Life"""," ""Haunted By the Past"""," ""Dropping Out"""," ""Heroic Mission"""," ""Ninjas""",,,,,,,,,
"[""designer"", ""game"", ""maverick"", ""programming [computers]"", ""video-games""]","""Inventors"""," ""Underdogs""",,,,,,,,,,,,
"[""amnesia"", ""death-in-family"", ""fantasy"", ""friendship"", ""girls'-school"", ""imaginary-friend"", ""imagination"", ""monster"", ""prince"", ""princess"", ""prison"", ""reality"", ""rescue"", ""reunion"", ""riches-to-rags"", ""soldier""]","""Boarding School Life"""," ""Class Differences"""," ""Death of a Parent"""," ""Fantasy Life"""," ""Orphans"""," ""Riches To Rags""",,,,,,,,
"[""impregnation"", ""lesbianism"", ""biotechnology"", ""expose [revelation]"", ""job-loss"", ""executive"", ""ex-girlfriend"", ""false-accusation"", ""whistleblower""]","""Office Politics"""," ""Riches To Rags"""," ""Down on Their Luck"""," ""Expecting a Baby"""," ""Whistleblowers""",,,,,,,,,
"[""""]","""Intersecting Lives"""," ""Musician's Life"""," ""Obsessive Quests"""," ""Teen Angst""",,,,,,,,,,
"[""African"", ""child"", ""father"", ""mercenary"", ""soldier""]","""Crimes Against Humanity"""," ""Mercenaries"""," ""Military Life"""," ""Refugees""",,,,,,,,,,
"[""woman"", ""British"", ""estate"", ""man"", ""suitor"", ""romance"", ""sister""]","""Opposites Attract"""," ""Sibling Relationships"""," ""Wedding Bells""",,,,,,,,,,,
"[""father"", ""Christmas"", ""death"", ""disease"", ""estrangement"", ""family"", ""family-illness"", ""family-reunion"", ""reconciliation"", ""terminal-illness""]","""Family Gatherings"""," ""Fathers and Daughters"""," ""Fathers and Sons""",,,,,,,,,,,
"[""apartment"", ""black-sheep"", ""boyfriend"", ""daughter"", ""family"", ""family-reunion"", ""neighbor"", ""Thanksgiving"", ""terminal-illness""]","""Family Gatherings"""," ""Mothers and Daughters"""," ""Nothing Goes Right"""," ""Dysfunctional Families"""," ""Eccentric Families"""," ""Families in Crisis""",,,,,,,,
"[""""]","""Dysfunctional Families"""," ""Family Gatherings""",,,,,,,,,,,,
"[""aging"", ""alienation"", ""cottage"", ""elderly"", ""family"", ""family-tragedy"", ""fishing"", ""generation-gap"", ""lake"", ""patriarch"", ""reconciliation"", ""relationship"", ""self-discovery"", ""Summer"", ""teenagers"", ""vacation""]","""Fathers and Daughters"""," ""Family Gatherings"""," ""Generation Gap"""," ""Golden Years""",,,,,,,,,,
"[""aging"", ""book"", ""death"", ""dream"", ""elderly"", ""family"", ""family-tragedy"", ""fantasy"", ""lifestyle"", ""reality"", ""terminal-illness"", ""weekend"", ""writing""]","""Fantasy Life"""," ""Writer's Life"""," ""Family Gatherings""",,,,,,,,,,,
"[""Christmas-spirit"", ""Christmas"", ""empty-nest"", ""husband-and-wife"", ""suburbs""]","""Nothing Goes Right"""," ""Family Gatherings"""," ""Suburban Dysfunction""",,,,,,,,,,,
"[""coming-of-age"", ""divorce"", ""dysfunctional"", ""family"", ""family-tragedy"", ""love-triangle"", ""mental-illness""]","""Mothers and Daughters"""," ""Sibling Relationships"""," ""Crumbling Marriages"""," ""Fathers and Daughters"""," ""Breakups and Divorces"""," ""Dysfunctional Families"""," ""Haunted By the Past"""," ""Family Gatherings""",,,,,,
"[""Christmas"", ""estrangement"", ""family-reunion"", ""gathering""]","""Eccentric Families"""," ""Family Gatherings""",,,,,,,,,,,,
"[""community"", ""slavery"", ""descendant"", ""dialect"", ""family-strife"", ""mysticism"", ""poverty"", ""island""]","""Family Gatherings""",,,,,,,,,,,,,
"[""celebration"", ""dinner"", ""family-secrets"", ""family-strife"", ""sexual-abuse"", ""birthday"", ""Danish  [nationality]"", ""rurality"", ""suicide""]","""Families in Crisis"""," ""Family Gatherings""",,,,,,,,,,,,
"[""""]","""Family Gatherings""",,,,,,,,,,,,,
"[""children"", ""China"", ""family"", ""industrialization"", ""worker""]","""Families in Crisis"""," ""Family Gatherings"""," ""Fathers and Daughters"""," ""Mothers and Daughters""",,,,,,,,,,
"[""boxing"", ""brother"", ""estrangement"", ""family"", ""family-dynamics"", ""pimp"", ""senility"", ""uncle"", ""wife""]","""Eccentric Families"""," ""Family Gatherings""",,,,,,,,,,,,
"[""dysfunctional"", ""family-strife"", ""family"", ""party"", ""matriarch"", ""abandonment"", ""birthday"", ""spinster""]","""Family Gatherings""",,,,,,,,,,,,,
"[""anniversary"", ""family"", ""funeral"", ""generation-gap"", ""slice-of-life"", ""wedding""]","""Family Gatherings""",,,,,,,,,,,,,
"[""tobacco-industry"", ""business-corruption"", ""business-ethics"", ""Hollywood"", ""kidnapping"", ""smoking""]","""Work Ethics"""," ""Office Politics"""," ""Fathers and Sons"""," ""Members of the Press""",,,,,,,,,,
"[""actor"", ""doctor"", ""play  [drama]"", ""rehearsal""]","""Unrequited Love"""," ""Families in Crisis"""," ""Family Gatherings"""," ""Sibling Relationships""",,,,,,,,,,
"[""class-clash"", ""family"", ""father"", ""labor-issues"", ""metalwork"", ""parent/child-relationship"", ""work [occupation]"", ""working-class""]","""Labor Unions"""," ""Fathers and Sons"""," ""Class Differences"""," ""Office Politics""",,,,,,,,,,
"[""bankruptcy"", ""big-business"", ""CEO (Chief Executive Officer)"", ""corruption"", ""fall [downfall]"", ""greed"", ""scandal"", ""scheme"", ""secrets"", ""stockholder""]","""Cons and Scams"""," ""Office Politics"""," ""Rise and Fall Stories"""," ""Rise To Power""",,,,,,,,,,
"[""big-business"", ""business-ethics"", ""corruption"", ""power"", ""exploitation"", ""corporate-espionage"", ""environmental-hazard""]","""Work Ethics"""," ""Office Politics""",,,,,,,,,,,,
"[""extramarital-affair"", ""businessperson"", ""career"", ""flashback"", ""success"", ""family"", ""unhappiness"", ""work-ethic""]","""Infidelity"""," ""Office Politics"""," ""Rise To Power""",,,,,,,,,,,
"[""driver"", ""extramarital-affair"", ""father""]","""Crumbling Marriages"""," ""Expecting a Baby"""," ""Infidelity"""," ""Office Politics"""," ""Romantic Betrayal""",,,,,,,,,
"[""serial-killer"", ""yuppies"", ""amorality"", ""disillusionment"", ""career"", ""materialism"", ""slasher"", ""detective""]","""Serial Killers"""," ""Social Climbing"""," ""Unlikely Criminals"""," ""Office Politics""",,,,,,,,,,
"[""advertising-executive"", ""career"", ""corporate-ladder"", ""generation-gap"", ""magazine""]","""Generation Gap"""," ""Midlife Crises"""," ""Office Politics"""," ""Fathers and Daughters""",,,,,,,,,,
"[""business"", ""executive"", ""manipulation"", ""power-struggle"", ""corruption"", ""tycoon"", ""businessperson"", ""office"", ""ruthlessness"", ""white-collar"", ""employment"", ""struggle""]","""Office Politics"""," ""Work Ethics"""," ""Crisis of Conscience""",,,,,,,,,,,
"[""advertising-executive"", ""over-achiever"", ""compassion"", ""workaholic"", ""romance"", ""life-changes"", ""love-vs-career""]","""Star-Crossed Lovers"""," ""Opposites Attract"""," ""Dying Young"""," ""Office Politics""",,,,,,,,,,
"[""labor-relations"", ""millionaire"", ""union [labor union]"", ""assumed-identity"", ""department-store"", ""business"", ""clerk"", ""love"", ""redemption"", ""romance"", ""role-switching"", ""undercover""]","""Assumed Identities"""," ""Fighting the System"""," ""Labor Unions"""," ""Office Politics""",,,,,,,,,,
"[""anchorperson"", ""committee"", ""Red-Scare"", ""Senator"", ""telejournalist"", ""television""]","""Fighting the System"""," ""Members of the Press"""," ""Office Politics"""," ""Work Ethics""",,,,,,,,,,
"[""entrepreneur"", ""inventor"", ""car"", ""visionary"", ""perseverance"", ""industry"", ""competition""]","""Fighting the System"""," ""Obsessive Quests"""," ""Office Politics"""," ""Underdogs""",,,,,,,,,,
"[""intern [business trainee]"", ""salesperson"", ""single-parent"", ""stockbroker""]","""Down on Their Luck"""," ""Fathers and Sons"""," ""Rags To Riches"""," ""Office Politics"""," ""Success is the Best Revenge""",,,,,,,,,
"[""business-ethics"", ""business-rivalry"", ""daughter"", ""executive"", ""capitalism"", ""furniture""]","""Office Politics"""," ""Work Ethics""",,,,,,,,,,,,
"[""denial"", ""execution"", ""family-history"", ""father"", ""German [nationality]"", ""investigation"", ""Nazi"", ""past"", ""Slovakia"", ""war-crimes""]","""Crimes Against Humanity"""," ""Haunted By the Past"""," ""Keeping a Secret""",,,,,,,,,,,
"[""dysfunctional"", ""engagement"", ""relationship"", ""sibling"", ""son""]","""Eccentric Families"""," ""Sibling Relationships"""," ""Wedding Bells"""," ""Mothers and Sons"""," ""Keeping a Secret""",,,,,,,,,
"[""""]","""Fathers and Daughters"""," ""Filmmaking"""," ""Haunted By the Past"""," ""Infidelity"""," ""Keeping a Secret""",,,,,,,,,
"[""accusation"", ""moving"", ""provincial"", ""village""]","""Small-Town Life"""," ""Starting Over"""," ""Domestic Abuse"""," ""Keeping a Secret"""," ""Scandals and Cover-Ups""",,,,,,,,,
"[""meteorological-station"", ""secrets"", ""weather-station""]","""Keeping a Secret"""," ""Stranded""",,,,,,,,,,,,
"[""orphan"", ""typhus"", ""deception"", ""desire"", ""estate"", ""governess"", ""secrets""]","""Haunted By the Past"""," ""Keeping a Secret"""," ""Nannies and Caregivers"""," ""Orphans"""," ""Star-Crossed Lovers""",,,,,,,,,
"[""comedy"", ""comedy-troupe"", ""corpse"", ""duo"", ""murder"", ""nightclub"", ""scandal"", ""sex""]","""Actor's Life"""," ""Members of the Press"""," ""Murder Investigations"""," ""Faltering Friendships"""," ""Haunted By the Past"""," ""Keeping a Secret""",,,,,,,,
"[""family-secrets"", ""fiancee"", ""grandmother"", ""rumors"", ""wedding"", ""seduction""]","""Age Disparity Romance"""," ""Family Gatherings"""," ""Keeping a Secret"""," ""Lovers Reunited"""," ""Wedding Bells""",,,,,,,,,
"[""husband-and-wife"", ""mining-town"", ""suspicion""]","""Infidelity"""," ""Keeping a Secret""",,,,,,,,,,,,
"[""book"", ""community"", ""maid"", ""mother"", ""racism"", ""reporter"", ""women""]","""Keeping a Secret"""," ""Race Relations"""," ""Servants and Employers"""," ""Unlikely Friendships"""," ""Women's Friendship""",,,,,,,,,
"[""Africa"", ""crisis"", ""inventor"", ""passion"", ""problem-solving"", ""safe"", ""technology"", ""Third-World"", ""water""]","""Heroic Mission"""," ""Inventors"""," ""Plagues and Epidemics"""," ""Protecting the Innocent"""," ""Reluctant Hero"""," ""Wishes Come True""",,,,,,,,
"[""afterlife"", ""angel"", ""destruction"", ""destruction-of-universe"", ""future"", ""mankind"", ""planet"", ""robot"", ""spirituality""]","""Biotechnology Anime"""," ""End of the World"""," ""Fathers and Sons"""," ""Heroic Mission"""," ""High School Life"""," ""Journey of Self-Discovery"""," ""Mecha Anime"""," ""Post-Apocalypse"""," ""Reluctant Hero"""," ""Teen Angst""",,,,
"[""America"", ""police-officer"", ""sacrifice"", ""service"", ""wound [injury]""]","""Facing Death"""," ""Reluctant Hero"""," ""Righting the Wronged""",,,,,,,,,,,
"[""civil-war"", ""Confederate"", ""farmer"", ""rebellion"", ""Union-Army"", ""uprising"", ""war""]","""Military Life"""," ""Reluctant Hero""",,,,,,,,,,,,
"[""city"", ""schoolboy"", ""attack"", ""robot"", ""destruction""]","""End of the World"""," ""High School Life"""," ""Mecha Anime"""," ""Mothers and Sons"""," ""Political Corruption"""," ""Reluctant Hero"""," ""Unlikely Heroes""",,,,,,,
"[""Superhero"", ""celebrity"", ""crimefighter"", ""grouch"", ""womanizer""]","""Reluctant Hero"""," ""Redemption""",,,,,,,,,,,,
"[""boy"", ""father"", ""journey"", ""pirate [seafarer]"", ""search"", ""treasure""]","""Fathers and Sons"""," ""Heroic Mission"""," ""Pirates"""," ""Reluctant Hero"""," ""Treasure Hunts"""," ""Unlikely Friendships""",,,,,,,,
"[""car"", ""father"", ""Superhero""]","""Heroic Mission"""," ""Reluctant Hero""",,,,,,,,,,,,
"[""angel"", ""natural-disaster"", ""robot""]","""End of the World"""," ""Fathers and Sons"""," ""Heroic Mission"""," ""High School Life"""," ""Journey of Self-Discovery"""," ""Mecha Anime"""," ""Reluctant Hero"""," ""Robots and Androids"""," ""Teen Angst""",,,,,
"[""fighter-pilot"", ""naivete""]","""Military Life"""," ""Reluctant Hero"""," ""Wanderlust"""," ""War in the Sky""",,,,,,,,,,
"[""aunt"", ""betrayal"", ""con/scam"", ""death"", ""family"", ""fortune [wealth]"", ""fortune-hunter"", ""inheritance"", ""jilted"", ""love"", ""marriage"", ""revenge"", ""romance"", ""wealth"", ""widow/widower""]","""Fathers and Daughters"""," ""Out For Revenge"""," ""Class Differences"""," ""Social Climbing"""," ""Romantic Betrayal""",,,,,,,,,
"[""father"", ""daughter"", ""wedding"", ""engagement"", ""parent/child-relationship"", ""family-strife"", ""chaos"", ""empty-nest""]","""Fathers and Daughters"""," ""Wedding Bells""",,,,,,,,,,,,
"[""daughter"", ""father"", ""high-school"", ""love-triangle"", ""neighbor"", ""reputation""]","""Fathers and Daughters"""," ""First Love"""," ""Love Triangles""",,,,,,,,,,,
"[""revenge"", ""cowgirl"", ""death-in-family"", ""gunfighter"", ""outlaw [Western]"", ""twins"", ""aging"", ""robbery"", ""schoolteacher"", ""wilderness""]","""Unlikely Heroes"""," ""Redemption"""," ""All Washed Up"""," ""Fathers and Daughters"""," ""Alcoholism""",,,,,,,,,
"[""robot"", ""friendship"", ""prejudice"", ""fear"", ""daydream"", ""sculpture""]","""Benign Aliens"""," ""Robots and Androids"""," ""Fish Out of Water""",,,,,,,,,,,
"[""biker"", ""small-town"", ""injury"", ""romance"", ""family"", ""family-strife"", ""racer"", ""revenge"", ""rockabilly-music"", ""doctor/nurse"", ""reporter"", ""diner"", ""disease""]","""Fathers and Daughters"""," ""Small-Town Life""",,,,,,,,,,,,
